816816676327063552,2190,10570
816697700272001025,2381,10344
816450570814898180,8774,32220
816336735214911488,2115,9076
816091915477250048,2332,9439
816062466425819140,1126,0
816014286006976512,5738,0
815990720817401858,1126,5269
815966073409433600,9173,23655
815745968457060357,4469,0
815736392542261248,2459,10395
815639385530101762,1775,8668
815390420867969024,4116,10934
814986499976527872,1387,8074
814638523311648768,2930,11900
814578408554463233,6269,0
814530161257443328,2008,9140
814153002265309185,9388,30407
813944609378369540,3451,0
813910438903693312,2028,9826
813812741911748608,15158,38453
813800681631023104,1900,8820
813217897535406080,7908,19738
813202720496779264,1952,9719
813187593374461952,4720,20984
813172488309972993,2071,9858
813157409116065792,2403,8203
813142292504645637,2553,8923
813130366689148928,481,4723
813127251579564032,3386,12539
813112105746448384,2979,10925
813096984823349248,3892,11143
813081950185472002,2996,10444
813066809284972545,2101,8420
813051746834595840,7944,22163
812781120811126785,2073,8029
812709060537683968,1543,7003
812503143955202048,1323,6419
812466873996607488,2093,8447
812372279581671427,3975,14475
811985624773361665,1523,7678
811744202451197953,1734,7980
811647686436880384,804,5914
811627233043480576,3376,13520
811386762094317568,6914,22128
810984652412424192,1555,5642
810896069567610880,1935,9583
810657578271330305,2868,11615
810284430598270976,12349,37454
810254108431155201,3627,15545
809920764300447744,4232,16391
809808892968534016,5304,0
809448704142938112,1589,7341
809220051211603969,6088,21101
809084759137812480,3807,14014
808838249661788160,3300,10710
808733504066486276,2350,8381
808501579447930884,2810,11942
808344865868283904,22517,45021
808134635716833280,6438,0
808106460588765185,2382,9270
808001312164028416,3841,13310
807621403335917568,3977,15428
807106840509214720,60321,125709
807059379405148160,7931,0
807010152071229440,4157,13822
806629075125202948,37744,79505
806620845233815552,5994,0
806576416489959424,2086,5151
806542213899489280,2560,10827
806242860592926720,12651,0
806219024703037440,1291,6812
805958939288408065,5838,0
805932879469572096,2074,8761
805826884734976000,1985,6975
805823200554876929,8719,0
805520635690676224,1787,6092
805487436403003392,2749,9296
805207613751304193,1846,8269
804738756058218496,4167,14545
804475857670639616,2182,6505
804413760345620481,3497,0
804026241225523202,17617,47246
803773340896923648,3003,10651
803692223237865472,8060,0
803638050916102144,4472,11629
803380650405482500,2012,8222
803321560782307329,5755,0
803276597545603072,2669,10630
802952499103731712,2180,9578
802624713319034886,3169,0
802600418706604034,1598,7541
802572683846291456,2709,9486
802323869084381190,6328,17214
802265048156610565,1483,7007
802239329049477120,2836,9614
802185808107208704,286,0
801958328846974976,1852,8182
801854953262350336,254,1871
801538201127157760,2224,8703
801285448605831168,901,6416
801167903437357056,6438,26004
801127390143516673,4291,0
801115127852503040,2268,8571
800859414831898624,103,733
800855607700029440,1771,0
800751577355128832,3005,11144
800513324630806528,3272,13940
800459316964663297,2339,10048
800443802682937345,4679,0
800388270626521089,3048,11820
800188575492947969,4287,0
800141422401830912,2783,16253
800018252395122689,14293,30110
799774291445383169,5073,0
799757965289017345,2348,8904
799422933579902976,2077,8545
799308762079035393,5982,0
799297110730567681,3003,10501
799063482566066176,2677,8563
798933969379225600,4853,13943
798925684722855936,1549,7905
798705661114773508,7159,0
798701998996647937,8456,0
798697898615730177,7051,0
798694562394996736,5377,0
798686750113755136,2515,0
798682547630837760,5116,0
798673117451325440,6018,0
798665375516884993,4233,0
798644042770751489,2007,0
798628517273620480,2131,0
798585098161549313,6194,0
798576900688019456,6351,0
798340744599797760,3641,0
798209839306514432,2771,11011
797971864723324932,3415,12359
797545162159308800,5266,15404
797236660651966464,7212,21193
797165961484890113,29,245
796904159865868288,9645,0
796865951799083009,2068,8138
796759840936919040,3312,12592
796563435802726400,7927,0
796484825502875648,1913,8037
796387464403357696,4523,11682
796177847564038144,15537,0
796149749086875649,15537,34290
796125600683540480,1940,5251
796116448414461957,2622,9665
796080075804475393,2513,8985
796031486298386433,3994,11495
795464331001561088,25870,52798
795400264262053889,3118,10708
795076730285391872,5895,17229
794983741416415232,3663,0
794926597468000259,2502,10909
794355576146903043,11177,0
794332329137291264,2885,10172
794205286408003585,3596,9777
793962221541933056,5304,17840
793845145112371200,2034,9781
793614319594401792,3384,0
793601777308463104,1767,8463
793500921481273345,2581,11354
793286476301799424,9984,26094
793271401113350145,2579,9189
793256262322548741,9060,21202
793241302385262592,3555,11156
793226087023144960,3109,10445
793210959003287553,3047,9480
793195938047070209,6112,16222
793180763617361921,2163,7355
793165685325201412,3019,10000
793150605191548928,1847,6551
793135492858580992,2710,6861
793120401413079041,4244,13471
792913359805018113,4360,15219
792883833364439040,4642,12003
792773781206999040,1822,7791
792394556390137856,4657,14276
792050063153438720,1959,7613
791821351946420224,22820,0
791784077045166082,10436,0
791780927877898241,4137,0
791774931465953280,24107,47865
791672322847637504,3384,12454
791406955684368384,4469,13909
791312159183634433,2756,9324
791026214425268224,4459,0
790987426131050500,2314,10473
790946055508652032,5088,17639
790723298204217344,2509,0
790698755171364864,2076,8692
790581949425475584,7800,21933
790337589677002753,2021,8294
790277117346975746,3451,13322
790227638568808452,3874,0
789986466051088384,2509,9802
789960241177853952,4479,0
789903600034189313,4477,11012
789628658055020548,1932,7965
789599242079838210,2100,7171
789530877013393408,3663,12466
789314372632018944,2505,9136
789280767834746880,5363,0
789268448748703744,2808,9663
789137962068021249,3038,10285
788908386943430656,13429,29058
788765914992902144,11177,29081
788552643979468800,7809,0
788412144018661376,5741,16513
788178268662984705,2298,7656
788150585577050112,1414,6510
788070120937619456,3709,0
788039637453406209,1434,6509
787810552592695296,3314,9187
787717603741622272,3020,10838
787397959788929025,3075,11508
787322443945877504,1898,8253
787111942498508800,7298,0
786963064373534720,8647,28177
786729988674449408,2601,0
786709082849828864,6597,19258
786664955043049472,2768,11286
786595970293370880,3357,9974
786363235746385920,3790,11537
786286427768250368,3099,8423
786233965241827333,5163,16194
786051337297522688,166,1518
786036967502913536,7642,0
785927819176054784,3426,12028
785872687017132033,1970,7072
785639753186217984,2399,8267
785533386513321988,2169,9628
785515384317313025,1358,6452
785264754247995392,1761,7685
785170936622350336,5254,12781
784826020293709826,3497,10726
784517518371221505,2742,9472
784431430411685888,1387,6026
784183165795655680,8719,21277
784057939640352768,12049,31585
783839966405230592,11687,31769
783821107061198850,2113,7769
783695101801398276,3489,11037
783466772167098368,2431,8941
783391753726550016,5949,17828
783347506784731136,6049,0
783334639985389568,12651,30872
783085703974514689,2397,8602
782969140009107456,7931,25494
782747134529531904,1507,7900
782722598790725632,5838,18274
782598640137187329,2022,8239
782305867769217024,6028,17603
782021823840026624,6729,0
781955203444699136,3632,11747
781661882474196992,2924,11026
781655249211752448,1207,4219
781524693396357120,5994,21930
781308096455073793,2747,7520
781251288990355457,2259,8908
781163403222056960,2953,10328
780931614150983680,7927,22873
780858289093574656,2161,7595
780800785462489090,1404,5806
780601303617732608,3599,12765
780543529827336192,1863,6652
780496263422808064,3994,0
780476555013349377,125,0
780459368902959104,1154,5589
780192070812196864,2412,9193
780092040432480260,2480,0
780074436359819264,5387,12915
779834332596887552,7642,20022
779377524342161408,3360,9316
779124354206535695,19861,0
779123168116150273,3939,12450
779056095788752897,4878,15615
778990705243029504,7824,21096
778774459159379968,10742,0
778764940568104960,395,909
778748913645780993,1430,7275
778650543019483137,1616,6089
778624900596654080,1087,4907
778408200802557953,4691,14407
778396591732486144,13187,0
778383385161035776,1197,6172
778286810187399168,3553,10956
778039087836069888,2829,8926
778027034220126208,1748,6909
777953400541634568,3799,0
777885040357281792,1773,6717
777684233540206592,3169,11843
777641927919427584,4572,0
777621514455814149,2682,9244
777189768882946048,4654,15110
776819012571455488,14826,0
776813020089548800,1305,5145
776477788987613185,3006,9311
776249906839351296,9847,0
776218204058357768,17204,31619
776201521193218049,2713,10131
776113305656188928,4679,12384
776088319444877312,162,1928
775898661951791106,17700,0
775842724423557120,2877,12343
775733305207554048,4291,14594
775729183532220416,4914,13610
775364825476165632,3198,7827
775350846108426240,4191,10704
775085132600442880,5073,16381
774757898236878852,1902,9006
774639387460112384,1856,7086
774314403806253056,5982,22941
773985732834758656,4165,11300
773922284943896577,1859,6739
773704687002451968,1742,6959
773670353721753600,1394,5602
773547596996571136,6630,23266
773336787167145985,5465,0
773308824254029826,8021,24471
773247561583001600,3459,9912
773191612633579521,4414,10512
772877495989305348,4157,9022
772826264096874500,2512,8431
772615324260794368,3620,0
772581559778025472,1813,6827
772193107915964416,1491,6341
772152991789019136,1199,3981
772117678702071809,790,3955
772114945936949249,504,2859
772102971039580160,996,4215
771908950375665664,2036,6915
771770456517009408,3641,12623
771500966810099713,2817,8696
771380798096281600,5465,11055
771171053431250945,8110,0
771136648247640064,3143,9645
771102124360998913,1546,6571
771014301343748096,1768,7217
771004394259247104,234,0
770787852854652928,1299,5204
770772759874076672,1511,5462
770655142660169732,1869,7706
770414278348247044,2218,6611
770293558247038976,1599,6549
770093767776997377,3260,0
770069151037685760,2458,7955
769940425801170949,10335,33013
769695466921623552,1771,6719
769335591808995329,8238,0
769212283578875904,1835,5683
768970937022709760,7010,15149
768909767477751808,2881,0
768855141948723200,954,4411
768609597686943744,1294,4329
768596291618299904,1368,5275
768554158521745409,6240,0
768473857036525572,3666,14317
768193404517830656,3799,11467
767884188863397888,1500,4989
767754930266464257,5755,16842
767500508068192258,2499,7861
767191397493538821,4069,12886
767122157629476866,3048,10639
766864461642756096,6040,0
766793450729734144,1453,5336
766714921925144576,413,2734
766693177336135680,846,4233
766423258543644672,1706,6322
766313316352462849,2018,7124
766078092750233600,2781,0
766069199026450432,915,4474
766008592277377025,528,3933
765719909049503744,2295,7603
765669560888528897,1301,5464
765395769549590528,3635,27781
765371061932261376,2313,7445
765222098633691136,3620,12186
764857477905154048,1899,6755
764259802650378240,1620,6350
763956972077010945,58,782
763837565564780549,4459,13227
763183847194451968,1573,5667
763167063695355904,3224,0
763103485927849985,2448,7717
762699858130116608,3874,12762
762471784394268675,6915,11819
762464539388485633,4479,10809
762316489655476224,1203,5049
762035686371364864,16706,33522
761976711479193600,2160,5667
761750502866649088,4204,0
761745352076779520,920,4462
761672994376806400,31060,51976
761599872357261312,1257,4333
761371037149827077,19217,0
761334018830917632,1549,5454
761292947749015552,1172,4680
761227390836215808,1663,5571
761004547850530816,3709,11860
760893934457552897,1038,4004
760656994973933572,2054,6932
760641137271070720,1378,5203
760539183865880579,3887,7938
760521673607086080,1492,4428
760290219849637889,12269,28115
760252756032651264,925,4127
760190180481531904,1934,5967
760153949710192640,33,0
759943073749200896,2230,6222
759923798737051648,6040,15364
759846353224826880,2120,7028
759793422261743616,2028,6248
759566828574212096,22576,0
759557299618865152,1252,4919
759447681597108224,2601,8896
759446261539934208,517,1751
759197388317847553,2078,6337
759159934323924993,1237,0
759099523532779520,4448,15211
759047813560868866,2161,6813
758854675097526272,956,3722
758828659922702336,4083,11693
758740312047005698,1716,5991
758474966123810816,1058,4005
758467244762497024,2372,5023
758405701903519748,2056,5443
758355060040593408,1157,3587
758099635764359168,10742,20081
758041019896193024,399,2833
757741869644341248,3468,7215
757729163776290825,8656,0
757725642876129280,1295,4743
757611664640446465,1191,4787
757597904299253760,312,0
757596066325864448,1127,4544
757400162377592832,7303,15834
757393109802180609,1863,6099
757354760399941633,1520,4725
756998049151549440,2123,6572
756939218950160384,2144,6958
756651752796094464,1393,5300
756526248105566208,3850,10877
756303284449767430,1158,4124
756288534030475264,18608,44840
756275833623502848,1618,6712
755955933503782912,3084,7663
755206590534418437,5747,17204
755110668769038337,11821,22210
754874841593970688,8534,0
754856583969079297,2689,7182
754747087846248448,553,2698
754482103782404096,2082,5544
754449512966619136,778,3917
754120377874386944,2484,8201
753655901052166144,2318,6116
753420520834629632,3805,8295
753398408988139520,2047,6031
753375668877008896,2480,7983
753298634498793472,6135,0
753294487569522689,1114,3544
753039830821511168,22310,38826
753026973505581056,1041,4080
752932432744185856,7298,13200
752917284578922496,1676,7215
752701944171524096,3082,0
752682090207055872,1711,6254
752660715232722944,1673,4603
752568224206688256,2433,5771
752519690950500352,3677,7697
752334515931054080,1175,3991
752309394570878976,17803,0
752173152931807232,1959,6218
751950017322246144,990,3217
751937170840121344,1435,5442
751830394383790080,2081,6052
751793661361422336,3095,6114
751598357617971201,3238,8250
751583847268179968,1180,4595
751538714308972544,1348,5262
751456908746354688,1068,3353
751251247299190784,6250,13046
751205363882532864,1953,6581
751132876104687617,1384,5292
750868782890057730,1472,4991
750719632563142656,5363,13779
750506206503038976,1216,4639
750429297815552001,4572,13755
750383411068534784,1212,4755
750381685133418496,30,722
750147208377409536,1023,3246
750132105863102464,1361,3800
750117059602808832,1379,4521
750101899009982464,897,3174
750086836815486976,573,2270
750071704093859840,3555,8209
750056684286914561,952,3283
750041628174217216,657,3313
750026558547456000,838,2825
750011400160841729,966,3391
749996283729883136,859,3175
749981277374128128,2606,5327
749774190421639168,1393,4861
749417653287129088,1765,6365
749403093750648834,577,2742
749395845976588288,3681,8967
749317047558017024,2352,5719
749075273010798592,2199,6000
749064354620928000,1610,4990
749036806121881602,830,3238
748977405889503236,3612,11188
748932637671223296,2401,6089
748705597323898880,1003,2881
748699167502000129,1693,4929
748692773788876800,1409,4420
748575535303884801,2098,6320
748568946752774144,711,2281
748346686624440324,1312,5440
748337862848962560,4369,7993
748324050481647620,809,3854
748307329658011649,754,3820
748220828303695873,8268,14737
747963614829678593,2267,6014
747933425676525569,2705,6895
747885874273214464,1043,3068
747844099428986880,794,2928
747816857231626240,1229,5040
747651430853525504,163,1441
747648653817413632,6193,13426
747600769478692864,583,2415
747594051852075008,1114,3849
747512671126323200,1680,5762
747461612269887489,1089,4021
747439450712596480,2040,5642
747242308580548608,3042,0
747219827526344708,1671,5504
747204161125646336,974,3515
747103485104099331,4227,9967
746906459439529985,312,3000
746872823977771008,2276,6239
746818907684614144,1827,5520
746790600704425984,1681,5071
746757706116112384,4137,9948
746726898085036033,1894,6278
746542875601690625,1983,5242
746521445350707200,1039,0
746507379341139972,1144,4826
746369468511756288,1739,6417
746131877086527488,2335,7185
746056683365994496,861,3682
745789745784041472,1127,4182
745712589599014916,2458,7259
745433870967832576,2685,7368
745422732645535745,2564,8924
745314880350101504,2935,7461
745074613265149952,3729,8136
745057283344719872,2410,7518
744995568523612160,656,3086
744971049620602880,2851,8187
744709971296780288,1645,5818
744334592493166593,2252,7033
744234799360020481,82727,162612
744223424764059648,389,1747
743980027717509120,1150,4317
743895849529389061,1012,3777
743835915802583040,2199,0
743609206067040256,1452,4652
743595368194129920,6930,19145
743545585370791937,985,3656
743510151680958465,3917,8213
743253157753532416,1288,4388
743222593470234624,2002,6432
743210557239623680,1441,3994
742534281772302336,3752,7320
742528092657332225,2105,4590
742465774154047488,4113,7535
742423170473463808,3994,10198
742385895052087300,2095,7064
742161199639494656,1451,4509
742150209887731712,1642,5330
741793263812808706,1586,4726
741743634094141440,2914,8490
741438259667034112,875,3808
741303864243200000,3398,9099
741099773336379392,5852,10399
741067306818797568,3260,9813
740995100998766593,2924,6617
740711788199743490,986,3533
740699697422163968,823,2941
740676976021798912,7159,18824
740373189193256964,14026,36127
740365076218183684,454,2569
740359016048689152,900,3423
740214038584557568,2072,6931
739979191639244800,6240,20708
739932936087216128,1134,4204
739844404073074688,898,3932
739623569819336705,1434,3938
739606147276148736,1744,5575
739544079319588864,22576,41113
739485634323156992,3090,7441
739238157791694849,61238,120183
738891149612572673,6,112
738885046782832640,1203,3910
738883359779196928,854,3456
738537504001953792,1637,5285
738402415918125056,885,3367
738184450748633089,1266,4475
738166403467907072,3584,9117
738156290900254721,688,2618
737826014890496000,1853,5469
737800304142471168,3643,10351
737678689543020544,1397,5216
737445876994609152,4697,10649
737322739594330112,852,3737
737310737551491075,7823,15218
736736130620620800,1827,4456
736392552031657984,7809,18371
736365877722001409,1317,4125
736225175608430592,2914,8422
736010884653420544,3132,8163
735991953473572864,1212,3727
735648611367784448,1157,4141
735635087207878657,2472,6402
735274964362878976,5341,13480
735256018284875776,933,3457
735137028879360001,1018,3232
734912297295085568,545,2836
734787690684657664,6632,13006
734776360183431168,570,2601
734559631394082816,416,1541
733828123016450049,818,3708
733822306246479872,1061,3788
733482008106668032,993,3258
733460102733135873,1342,4347
733109485275860992,17700,50966
732732193018155009,559,2519
